time,.timestamp,.latitude,.lat_dir,.longitude,.long_dir,.altitude,.utmeasting,.utmnorthing,.zone,.letter,.fix_quality
2020/02/26/12:47:39.107015,174739.0,42.3372917175,N,-71.0869598389,W,0.384000003338,328074.916984,4689335.81407,19,T,5.0
2020/02/26/12:47:39.310169,174739.203125,42.3372917175,N,-71.0869598389,W,0.384999990463,328074.917163,4689335.81018,19,T,5.0
2020/02/26/12:47:39.498340,174739.40625,42.3372917175,N,-71.0869598389,W,0.38299998641,328074.917448,4689335.80499,19,T,5.0
2020/02/26/12:47:39.694847,174739.59375,42.3372917175,N,-71.0869598389,W,0.384000003338,328074.916693,4689335.80223,19,T,5.0
2020/02/26/12:47:40.306965,174740.203125,42.3372917175,N,-71.0869598389,W,0.384000003338,328074.920626,4689335.79454,19,T,5.0
2020/02/26/12:47:40.902133,174740.796875,42.3372917175,N,-71.0869598389,W,0.384999990463,328074.922664,4689335.78801,19,T,5.0
2020/02/26/12:47:41.499801,174741.40625,42.3372917175,N,-71.0869598389,W,0.381999999285,328074.923631,4689335.78261,19,T,5.0
2020/02/26/12:47:42.104415,174742.0,42.3372917175,N,-71.0869598389,W,0.395999997854,328074.923389,4689335.77836,19,T,5.0
2020/02/26/12:47:42.695593,174742.59375,42.3372917175,N,-71.0869598389,W,0.40000000596,328074.924649,4689335.7737,19,T,5.0
2020/02/26/12:47:43.301008,174743.203125,42.3372917175,N,-71.0869598389,W,0.397000014782,328074.925161,4689335.7722,19,T,5.0
2020/02/26/12:47:43.903692,174743.796875,42.3372917175,N,-71.0869598389,W,0.398000001907,328074.925885,4689335.76811,19,T,5.0
2020/02/26/12:47:44.505692,174744.40625,42.3372917175,N,-71.0869598389,W,0.421000003815,328074.924502,4689335.77333,19,T,5.0
2020/02/26/12:47:45.096105,174745.0,42.3372917175,N,-71.0869598389,W,0.444000005722,328074.92111,4689335.77508,19,T,5.0
2020/02/26/12:47:45.900829,174745.796875,42.3372917175,N,-71.0869598389,W,0.460000008345,328074.92107,4689335.77342,19,T,5.0
2020/02/26/12:47:46.503403,174746.40625,42.3372917175,N,-71.0869598389,W,0.460000008345,328074.92025,4689335.77362,19,T,5.0
2020/02/26/12:47:47.097057,174747.0,42.3372917175,N,-71.0869598389,W,0.462999999523,328074.920649,4689335.77306,19,T,5.0
2020/02/26/12:47:47.705634,174747.59375,42.3372917175,N,-71.0869598389,W,0.467999994755,328074.921202,4689335.77323,19,T,5.0
2020/02/26/12:47:48.290958,174748.203125,42.3372917175,N,-71.0869598389,W,0.472000002861,328074.920489,4689335.77213,19,T,5.0
2020/02/26/12:47:48.901547,174748.796875,42.3372917175,N,-71.0869598389,W,0.474000006914,328074.919885,4689335.76993,19,T,5.0
2020/02/26/12:47:49.500597,174749.40625,42.3372917175,N,-71.0869598389,W,0.479999989271,328074.920045,4689335.77085,19,T,5.0
2020/02/26/12:47:51.496686,174751.40625,42.3372917175,N,-71.0869598389,W,0.505999982357,328074.921824,4689335.77617,19,T,5.0
2020/02/26/12:47:52.112530,174752.0,42.3372917175,N,-71.0869598389,W,0.514999985695,328074.924685,4689335.77518,19,T,5.0
2020/02/26/12:47:52.709571,174752.59375,42.3372917175,N,-71.0869598389,W,0.518000006676,328074.924428,4689335.77593,19,T,5.0
2020/02/26/12:47:53.303944,174753.203125,42.3372917175,N,-71.0869598389,W,0.518999993801,328074.926688,4689335.78402,19,T,5.0
2020/02/26/12:47:53.901755,174753.796875,42.3372917175,N,-71.0869598389,W,0.522000014782,328074.9286,4689335.78916,19,T,5.0
2020/02/26/12:47:54.501705,174754.40625,42.3372917175,N,-71.0869598389,W,0.533999979496,328074.929044,4689335.79044,19,T,5.0
2020/02/26/12:47:55.095766,174755.0,42.3372917175,N,-71.0869598389,W,0.528999984264,328074.932856,4689335.79461,19,T,5.0
2020/02/26/12:47:55.696113,174755.59375,42.3372917175,N,-71.0869598389,W,0.533999979496,328074.935066,4689335.79511,19,T,5.0
2020/02/26/12:47:56.307608,174756.203125,42.3372917175,N,-71.0869598389,W,0.537999987602,328074.934751,4689335.79345,19,T,5.0
2020/02/26/12:47:56.896813,174756.796875,42.3372917175,N,-71.0869598389,W,0.541000008583,328074.938731,4689335.79891,19,T,5.0
2020/02/26/12:47:57.504564,174757.40625,42.3372917175,N,-71.0869598389,W,0.550000011921,328074.939637,4689335.80222,19,T,5.0
2020/02/26/12:47:58.110317,174758.0,42.3372917175,N,-71.0869598389,W,0.559000015259,328074.942447,4689335.80474,19,T,5.0
2020/02/26/12:47:58.707181,174758.59375,42.3372917175,N,-71.0869598389,W,0.56400001049,328074.944744,4689335.80876,19,T,5.0
2020/02/26/12:47:59.305317,174759.203125,42.3372917175,N,-71.0869598389,W,0.558000028133,328074.944771,4689335.80987,19,T,5.0
